Lizenzliste: Wiley DEALFachrepositorium ZBW [EZB-FID-ECON]			 			 			 			 			 	
Datum: 31.08.2020			 			 			 			 			 	
Typ der Lizenzen: Alle angezeigten Lizenzen			 			 			 			 			 	
 			 			 			 			 			 	
EZB-Id	Titel	Verlag	Fach	E-ISSN	P-ISSN	ZDB-Nummer	FrontdoorURL	Link zur Zeitschrift	erstes Jahr	erstes volume	erstes issue	letztes Jahr	letztes volume	letztes issue	Embargo	Schlagworte
39889	European Management Review	Wiley-Blackwell - SSH ; früher Palgrave Macmillan	Wirtschaftswissenschaften	1740-4762	1740-4754	2161310-2	http://ezb.uni-regensburg.de/detail.phtml?bibid=WIDEA&jour_id=39889	https://onlinelibrary.wiley.com/journal/17404762	2004	1					0	Unternehmensführung
46789	Family and Consumer Sciences Research Journal	Wiley-Blackwell - SSH	Wirtschaftswissenschaften	1552-3934	0046-7774;1077-727X	2158121-6	http://ezb.uni-regensburg.de/detail.phtml?bibid=WIDEA&jour_id=46789	https://onlinelibrary.wiley.com/journal/15523934	1997	25	3				0	Konsumforschung
9278	Financial Accountability and Management	Wiley-Blackwell - SSH	Wirtschaftswissenschaften	1468-0408	0267-4424	2034926-9	http://ezb.uni-regensburg.de/detail.phtml?bibid=WIDEA&jour_id=9278	https://onlinelibrary.wiley.com/journal/14680408	1997	13					0	Verwaltungswesen;Finanzwirtschaft;Verwaltungswissenschaft
105192	Financial Management (aktuelle Jahrgänge)	Wiley-Blackwell - SSH	Wirtschaftswissenschaften	1755-053X	0046-3892	2254144-5	http://ezb.uni-regensburg.de/detail.phtml?bibid=WIDEA&jour_id=105192	https://onlinelibrary.wiley.com/journal/1755053X	2005	34					0	Finanzwirtschaft
9288	Financial Markets, Institutions and Instruments	Wiley-Blackwell - SSH	Wirtschaftswissenschaften	1468-0416	0963-8008	2036643-7	http://ezb.uni-regensburg.de/detail.phtml?bibid=WIDEA&jour_id=9288	https://onlinelibrary.wiley.com/journal/14680416	1997	6					0	Finanzwirtschaft
24762	Financial Review, The	Wiley-Blackwell - SSH	Wirtschaftswissenschaften	1540-6288	0732-8516	2068470-8	http://ezb.uni-regensburg.de/detail.phtml?bibid=WIDEA&jour_id=24762	https://onlinelibrary.wiley.com/journal/15406288	1997	32					0	Finanzwirtschaft
10246	Fiscal Studies	Wiley-Blackwell - SSH ; Institute for Fiscal Studies ; JSTOR	Wirtschaftswissenschaften	1475-5890	0143-5671	2044782-6	http://ezb.uni-regensburg.de/detail.phtml?bibid=WIDEA&jour_id=10246	https://onlinelibrary.wiley.com/journal/14755890	1997	18					0	Finanzwirtschaft
9238	Gender, Work & Organization	Wiley-Blackwell - SSH	Soziologie	1468-0432	0968-6673	2033786-3	http://ezb.uni-regensburg.de/detail.phtml?bibid=WIDEA&jour_id=9238	https://onlinelibrary.wiley.com/journal/14680432	1997	4					0	Genderforschung
7305	German Economic Review (GER)	De Gruyter ; Verein für Socialpolitik ; formerly Wiley-Blackwell - SSH	Wirtschaftswissenschaften	1468-0475	1465-6485	2008828-0	http://ezb.uni-regensburg.de/detail.phtml?bibid=WIDEA&jour_id=7305	https://onlinelibrary.wiley.com/journal/14680475	2000	1		2019	20		0	Wirtschaftsbericht Deutschland
87716	Global Business and Organizational Excellence 	Wiley-Blackwell - SSH	Wirtschaftswissenschaften	1520-6734;1531-6653;1932-2062	0277-8556;1531-1864;1932-2054	2322782-5	http://ezb.uni-regensburg.de/detail.phtml?bibid=WIDEA&jour_id=87716	https://onlinelibrary.wiley.com/journal/19322062	2000	20					0	Internationale Wirtschaftsräume
133630	Global Policy (gp)	Wiley-Blackwell - SSH ; London School of Economics and Political Science	Politologie	1758-5899	1758-5880	2548469-2	http://ezb.uni-regensburg.de/detail.phtml?bibid=WIDEA&jour_id=133630	https://onlinelibrary.wiley.com/journal/17585899	2010	1					0	Internationale Beziehungen
165397	Global Strategy Journal	Wiley-Blackwell - SSH ; Strategic Management Society	Wirtschaftswissenschaften	2042-5805	2042-5791	2614304-5	http://ezb.uni-regensburg.de/detail.phtml?bibid=WIDEA&jour_id=165397	https://onlinelibrary.wiley.com/journal/20425805	2011	1					0	Globalisierung
4729	Growth and Change	Wiley-Blackwell - SSH	Geographie;Wirtschaftswissenschaften	1468-2257	0017-4815	1482672-0	http://ezb.uni-regensburg.de/detail.phtml?bibid=WIDEA&jour_id=4729	https://onlinelibrary.wiley.com/journal/14682257	1997	28					0	Regionalentwicklung
4874	Health Economics	Wiley-Blackwell - SSH	Medizin;Wirtschaftswissenschaften	1099-1050	1057-9230	1483261-6	http://ezb.uni-regensburg.de/detail.phtml?bibid=WIDEA&jour_id=4874	https://onlinelibrary.wiley.com/journal/10991050	1996	5					0	Öffentliches Gesundheitswesen;Gesundheitsökonomie
10068	Human Resource Development Quarterly	Jossey-Bass, Wiley-Blackwell - SSH	Wirtschaftswissenschaften	1532-1096	1044-8004	2045544-6	http://ezb.uni-regensburg.de/detail.phtml?bibid=WIDEA&jour_id=10068	https://onlinelibrary.wiley.com/journal/15321096	2000	11					0	Unternehmensführung
1950	Human Resource Management	Wiley-Blackwell - SSH	Wirtschaftswissenschaften	1099-050X	0090-4848	2004293-0	http://ezb.uni-regensburg.de/detail.phtml?bibid=WIDEA&jour_id=1950	https://onlinelibrary.wiley.com/journal/1099050X	1996	35					0	Unternehmensführung
5687	Human Resource Management Journal	Wiley-Blackwell - SSH	Wirtschaftswissenschaften	1748-8583	0954-5395	2028076-2	http://ezb.uni-regensburg.de/detail.phtml?bibid=WIDEA&jour_id=5687	https://onlinelibrary.wiley.com/journal/17488583	1997	7					0	Personalwesen
2393	Industrial Relations : A Journal of Economy & Society	Wiley-Blackwell - SSH	Soziologie;Wirtschaftswissenschaften	1468-232X	0019-8676	1480757-9	http://ezb.uni-regensburg.de/detail.phtml?bibid=WIDEA&jour_id=2393	https://onlinelibrary.wiley.com/journal/1468232X	1997	36					0	Wirtschaftssoziologie
4105	Industrial Relations Journal	Wiley-Blackwell - SSH	Wirtschaftswissenschaften	1468-2338	0019-8692	2006461-5	http://ezb.uni-regensburg.de/detail.phtml?bibid=WIDEA&jour_id=4105	https://onlinelibrary.wiley.com/journal/14682338	1997	28					0	Industriebetriebslehre
4601	Intelligent Systems in Accounting, Finance and Management	Wiley-Blackwell - SSH	Wirtschaftswissenschaften	1099-1174;2160-0074	1055-615X;1550-1949	2379344-2	http://ezb.uni-regensburg.de/detail.phtml?bibid=WIDEA&jour_id=4601	https://onlinelibrary.wiley.com/journal/10991174	1996	5					0	Rechnungswesen
4897	International Economic Review (1999-)	Wiley-Blackwell - SSH	Wirtschaftswissenschaften	1468-2354	0020-6598	1483297-5	http://ezb.uni-regensburg.de/detail.phtml?bibid=WIDEA&jour_id=4897	https://onlinelibrary.wiley.com/journal/14682354	1999	40					0	Internationale Wirtschaftsmärkte
8664	International Finance	Wiley-Blackwell - SSH	Wirtschaftswissenschaften	1468-2362	1367-0271	2024919-6	http://ezb.uni-regensburg.de/detail.phtml?bibid=WIDEA&jour_id=8664	https://onlinelibrary.wiley.com/journal/14682362	1998	1					0	Finanzwirtschaft
39880	International Journal of Auditing	Wiley-Blackwell - SSH	Wirtschaftswissenschaften	1099-1123	1090-6738	1479395-7	http://ezb.uni-regensburg.de/detail.phtml?bibid=WIDEA&jour_id=39880	https://onlinelibrary.wiley.com/journal/10991123	1997	1					0	Rechnungswesen
10036	International Journal of Consumer Studies 	Wiley-Blackwell - SSH	Wirtschaftswissenschaften	1365-2737;1470-6431	0309-3891;1470-6423	2141394-0	http://ezb.uni-regensburg.de/detail.phtml?bibid=WIDEA&jour_id=10036	https://onlinelibrary.wiley.com/journal/14706431	1997	21					0	Konsumforschung
53406	International Journal of Economic Theory	Wiley-Blackwell - SSH	Wirtschaftswissenschaften	1742-7363	1742-7355	2182356-X	http://ezb.uni-regensburg.de/detail.phtml?bibid=WIDEA&jour_id=53406	https://onlinelibrary.wiley.com/journal/17427363	2005	1					0	Wirtschaftstheorie
4936	International Journal of Finance and Economics	Wiley-Blackwell - SSH	Wirtschaftswissenschaften	1099-1158	1076-9307	1493204-0	http://ezb.uni-regensburg.de/detail.phtml?bibid=WIDEA&jour_id=4936	https://onlinelibrary.wiley.com/journal/10991158	1996	1					0	Finanzwirtschaft
8753	International Journal of Management Reviews	Wiley-Blackwell - SSH	Wirtschaftswissenschaften	1468-2370	1460-8545	2026303-X	http://ezb.uni-regensburg.de/detail.phtml?bibid=WIDEA&jour_id=8753	https://onlinelibrary.wiley.com/journal/14682370	1999	1					0	Unternehmensführung
38199	International Journal of Nonprofit and Voluntary Sector Marketing	Wiley-Blackwell - SSH	Wirtschaftswissenschaften	1479-103X	1465-4520	2093810-X	http://ezb.uni-regensburg.de/detail.phtml?bibid=WIDEA&jour_id=38199	https://onlinelibrary.wiley.com/journal/1479103X	1996	1					0	Sozialwirtschaft
7630	International Journal of Selection and Assessment	Wiley-Blackwell - SSH	Wirtschaftswissenschaften	1468-2389	0965-075X	2027700-3	http://ezb.uni-regensburg.de/detail.phtml?bibid=WIDEA&jour_id=7630	https://onlinelibrary.wiley.com/journal/14682389	1997	5					0	Personalwesen
