"Lizenzliste: Walter de Gruyter Online-Zeitschriften LLH2 AL [EZB-NALLH-00543]"			 			 			 			 			 	
"Datum: 11.10.2018 um 12:40 Uhr"			 			 			 			 			 	
"Typ der Lizenzen: Alle angezeigten Lizenzen"			 			 			 			 			 	
 			 			 			 			 			 	
"EZB-Id"	"Titel"	"Verlag"	"Fach"	"E-ISSN"	"P-ISSN"	"ZDB-Nummer"	"FrontdoorURL"	"Link zur Zeitschrift"	"erstes Jahr"	"erstes volume"	"erstes issue"	"letztes Jahr"	"letztes volume"	"letztes issue"	"Embargo"	"Schlagworte"
110457	"Paragrana: Internationale Zeitschrift für Historische Anthropologie"	"De Gruyter Akademie"	"Soziologie"	"2196-6885"	"0938-0116"	"2462174-2"	"http://ezb.uni-regensburg.de/detail.phtml?bibid=NALLH&jour_id=110457"	"http://www.degruyter.com/view/j/para?recentIssue=true"	2008	17					0	"Geschichte der Soziologie"
7306	"Perspektiven der Wirtschaftspolitik (PWP)"	"De Gruyter ; formerly Wiley-Blackwell ; Verein für Socialpolitik"	"Wirtschaftswissenschaften"	"1468-2516"	"1465-6493"	"2008723-8"	"http://ezb.uni-regensburg.de/detail.phtml?bibid=NALLH&jour_id=7306"	"http://www.degruyter.com/view/j/pwp?recentIssue=true"	2000	1					0	"Wirtschaftspolitik"
106065	"Philologus : Zeitschrift für Antike Literatur und ihre Rezeption "	"De Gruyter Akademie"	"Klassische Philologie. Byzantinistik. Mittellateinische und neugriechische Philologie. Neulatein"	"2196-7008"	"0031-7985"	"2231172-5"	"http://ezb.uni-regensburg.de/detail.phtml?bibid=NALLH&jour_id=106065"	"http://www.degruyter.com/view/j/phil?recentIssue=true"	1846	1					0	"Allgemeine klassische Philologie"
215418	"Pop : Kultur und Kritik"	"Transcript"	"Kunstgeschichte;Musikwissenschaft"	"2198-0322"	"2194-6981"	"2721118-6"	"http://ezb.uni-regensburg.de/detail.phtml?bibid=NALLH&jour_id=215418"	"http://www.degruyter.com/view/j/pop?recentIssue=true"	2012	1					0	"Popmusik;Popart"
231649	"Querformat"	"de Gruyter"	"Kunstgeschichte"	"2198-0349"	"1867-447X"	"2811178-3"	"http://ezb.uni-regensburg.de/detail.phtml?bibid=NALLH&jour_id=231649"	"http://www.degruyter.com/view/j/quer?recentIssue=true"	2015	7		2015	7		0	"Künste;Bildende Kunst"
130363	"Soziologische Revue "	"De Gruyter Oldenbourg"	"Soziologie"	"2196-7024"	"0343-4109"	"2538197-0"	"http://ezb.uni-regensburg.de/detail.phtml?bibid=NALLH&jour_id=130363"	"http://www.degruyter.com/view/j/srsr?recentIssue=true"	1978	1					0	"Allgemeine Soziologie"
230373	"Studies in Hispanic and Lusophone Linguistics"	"de Gruyter"	"Romanistik"	"2199-3386"	"1939-0238"	"2509132-3"	"http://ezb.uni-regensburg.de/detail.phtml?bibid=NALLH&jour_id=230373"	"http://www.degruyter.com/view/j/shll?recentIssue=true"	2008	1					0	"Hispanistik"
62340	"Vierteljahrshefte für Zeitgeschichte : VfZ (2005,4-)"	"De Gruyter Oldenbourg"	"Geschichte;Politologie"	"2196-7121"	"0042-5702"	"2218237-8"	"http://ezb.uni-regensburg.de/detail.phtml?bibid=NALLH&jour_id=62340"	"http://www.degruyter.com/view/j/vfzg?recentIssue=true"	2005	53					0	"Zeitgeschichte"
252548	"Yearbook for Eastern and Western Philosophy"	"de Gruyter"	"Philosophie"	"2196-5897"	""	"2879303-1"	"http://ezb.uni-regensburg.de/detail.phtml?bibid=NALLH&jour_id=252548"	"http://www.degruyter.com/view/j/yewph?recentIssue=true"	2016	1					0	"Asiatische Philosophie"
110045	"Zeitschrift für Ägyptische Sprache und Altertumskunde"	"De Gruyter Akademie"	"Archäologie"	"2196-713X"	"0044-216X"	"2452498-0"	"http://ezb.uni-regensburg.de/detail.phtml?bibid=NALLH&jour_id=110045"	"http://www.degruyter.com/view/j/zaes?recentIssue=true"	1863	1					0	"Ägyptologie;Orientalistik"
215419	"Zeitschrift für Interkulturelle Germanistik"	"de Gruyter (formerly Transcript)"	"Germanistik. Niederländische Philologie. Skandinavistik"	"2198-0330"	"1869-3660"	"2764806-0"	"http://ezb.uni-regensburg.de/detail.phtml?bibid=NALLH&jour_id=215419"	"http://www.degruyter.com/view/j/zig?recentIssue=true"	2010	1					0	"Allgemeine Germanistik;Deutsch als Fremdsprache"
230372	"Zeitschrift für Kultur- und Kollektivwissenschaft"	"De Gruyter ; Transcript"	"Allgemeines, Fachübergreifendes"	"2363-6319"	"2363-6300"	"2817813-0"	"http://ezb.uni-regensburg.de/detail.phtml?bibid=NALLH&jour_id=230372"	"http://www.degruyter.com/view/j/zkkw?recentIssue=true"	2015	1					0	"Allgemeine Kulturwissenschaften"
215420	"Zeitschrift für Kulturwissenschaften"	"Transcript ; De Gruyter"	"Allgemeines, Fachübergreifendes"	"2197-9111"	"2197-9103"	"2764808-4"	"http://ezb.uni-regensburg.de/detail.phtml?bibid=NALLH&jour_id=215420"	"http://www.degruyter.com/view/j/zfk?recentIssue=true"	2011	5					0	"Allgemeine Kulturwissenschaften"
60279	"Zeitschrift für Slawistik (ZfSl)"	"De Gruyter Akademie"	"Slavistik"	"2196-7016"	"0044-3506"	"2434774-7"	"http://ezb.uni-regensburg.de/detail.phtml?bibid=NALLH&jour_id=60279"	"http://www.degruyter.com/view/j/slaw?recentIssue=true"	1956	1					0	"Slawistik"
