"Lizenzliste: MDPI Open Access Journals [PUB-MDPI0-00001]"			 			 			 			 			 	
"Datum: 14.11.2018 um 16:23 Uhr"			 			 			 			 			 	
"Typ der Lizenzen: (Gold) Open Access Lizenzen"			 			 			 			 			 	
 			 			 			 			 			 	
"EZB-Id"	"Titel"	"Verlag"	"Fach"	"E-ISSN"	"P-ISSN"	"ZDB-Nummer"	"FrontdoorURL"	"Link zur Zeitschrift"	"erstes Jahr"	"erstes volume"	"erstes issue"	"letztes Jahr"	"letztes volume"	"letztes issue"	"Embargo"	"Schlagworte"
184077	"Crystals"	"MDPI"	"Physik"	"2073-4352"	""	"2661516-2"	"http://ezb.uni-regensburg.de/detail.phtml?jour_id=184077"	"http://www.mdpi.com/journal/crystals"	2011	1	1				0	"Kristallographie"
244703	"Data -- Open Access ʻData in Scienceʼ Journal"	"Molecular Diversity Preservation International (MDPI)"	"Informations-, Buch- und Bibliothekswesen, Schrift- und Handschriftenkunde"	"2306-5729"	""	"2856531-9"	"http://ezb.uni-regensburg.de/detail.phtml?jour_id=244703"	"http://www.mdpi.com/journal/data"	2016	1	1				0	"Elektronisches Publizieren"
188299	"Dentistry Journal"	"MDPI Publishing"	"Medizin"	"2304-6767"	""	"2681351-8"	"http://ezb.uni-regensburg.de/detail.phtml?jour_id=188299"	"http://www.mdpi.com/journal/dentistry"	2012	1	1				0	"Zahnmedizin"
312310	"Designs -- Open Access Engineering Design Journal"	"MDPI"	"Maschinenwesen, Werkstoffwissenschaften, Fertigungstechnik, Bergbau u. Hüttenwesen, Verkehrstechnik, Feinwerktechnik"	"2411-9660"	""	"2912711-7"	"http://ezb.uni-regensburg.de/detail.phtml?jour_id=312310"	"http://www.mdpi.com/journal/designs"	2017	1	1				0	"Industriedesign"
184078	"Diagnostics"	"MDPI"	"Medizin"	"2075-4418"	""	"2662336-5"	"http://ezb.uni-regensburg.de/detail.phtml?jour_id=184078"	"http://www.mdpi.com/journal/diagnostics"	2011	1	1				0	"Diagnostik"
198548	"Diseases"	"MDPI AG (Basel, Switzerland)"	"Medizin"	"2079-9721"	""	"2720869-2"	"http://ezb.uni-regensburg.de/detail.phtml?jour_id=198548"	"http://www.mdpi.com/journal/diseases"	2013	1					0	"Infektionskrankheiten"
125038	"Diversity"	"MDPI - Molecular Diversity Preservation International"	"Biologie"	"1424-2818"	""	"2518137-3"	"http://ezb.uni-regensburg.de/detail.phtml?jour_id=125038"	"http://www.mdpi.com/journal/diversity"	2009	1					0	"Molekularbiologie"
345196	"Drones"	"MDPI"	"Technik allgemein"	"2504-446X"	""	"2934569-8"	"http://ezb.uni-regensburg.de/detail.phtml?jour_id=345196"	"http://www.mdpi.com/journal/drones"	2017	1	1				0	"drones"
198073	"Econometrics "	"MDPI AG"	"Wirtschaftswissenschaften"	"2225-1146"	""	"2717594-7"	"http://ezb.uni-regensburg.de/detail.phtml?jour_id=198073"	"http://www.mdpi.com/journal/econometrics"	2013	1					0	"Wirtschaftstheorie"
195041	"Economies"	"MDPI AG"	"Wirtschaftswissenschaften"	"2227-7099"	""	"2704214-5"	"http://ezb.uni-regensburg.de/detail.phtml?jour_id=195041"	"http://www.mdpi.com/journal/economies"	2013	1					0	"Allgemeine Wirtschaftswissenschaften"
