"Lizenzliste: Wiley DEAL KP [EZB-WIDEA-01707]"			 			 			 			 			 	
"Datum: 05.09.2020 um 00:25 Uhr"			 			 			 			 			 	
"Typ der Lizenzen: Alle angezeigten Lizenzen"			 			 			 			 			 	
 			 			 			 			 			 	
"EZB-Id"	"Titel"	"Verlag"	"Fach"	"E-ISSN"	"P-ISSN"	"ZDB-Nummer"	"FrontdoorURL"	"Link zur Zeitschrift"	"erstes Jahr"	"erstes volume"	"erstes issue"	"letztes Jahr"	"letztes volume"	"letztes issue"	"Embargo"	"Schlagworte"
1941	"Heteroatom Chemistry (1--0-2018)"	"Wiley-Blackwell"	"Chemie und Pharmazie"	"1098-1071"	"1042-7163"	"1483690-7"	"http://ezb.uni-regensburg.de/detail.phtml?jour_id=1941"	"https://onlinelibrary.wiley.com/journal/10981071"	1990	1		2018	29		0	"Allgemeine chemische Zeitschriften"
7565	"Heythrop Journal, The"	"Wiley-Blackwell - SSH"	"Philosophie;Theologie und Religionswissenschaft"	"1468-2265"	"0018-1196"	"2016721-0"	"http://ezb.uni-regensburg.de/detail.phtml?jour_id=7565"	"https://onlinelibrary.wiley.com/journal/14682265"	1960	1	1				0	"Religionsphilosophie"
268963	"High Frequency"	"Wiley"	"Physik"	"2470-6981"	""	"2889542-3"	"http://ezb.uni-regensburg.de/detail.phtml?jour_id=268963"	"https://onlinelibrary.wiley.com/journal/24706981"	2018	1	1	2019	2	4	0	"Hochfrequenz"
128760	"Higher Education Abstracts (Formerly: College Student Personnel Abstracts)"	"Wiley-Blackwell - SSH"	"Pädagogik"	"2150-1092"	"0748-4364"	"2528229-3"	"http://ezb.uni-regensburg.de/detail.phtml?jour_id=128760"	"https://onlinelibrary.wiley.com/journal/21501092"	1965	1	1				0	"Höheres Bildungswesen"
7082	"Higher Education Quarterly"	"Wiley-Blackwell - SSH"	"Wissenschaftskunde, Forschung, Hochschul-, Museumswesen"	"1468-2273"	"0951-5224"	"1495461-8"	"http://ezb.uni-regensburg.de/detail.phtml?jour_id=7082"	"https://onlinelibrary.wiley.com/journal/14682273"	1947	1	1				0	"Höheres Bildungswesen ; Hochschule"
1947	"Hippocampus"	"Wiley-Blackwell - STM "	"Medizin"	"1098-1063"	"1050-9631"	"1498049-6"	"http://ezb.uni-regensburg.de/detail.phtml?jour_id=1947"	"https://onlinelibrary.wiley.com/journal/10981063"	1991	1	1				0	"Anatomie"
4926	"Histopathology"	"Wiley-Blackwell - STM "	"Medizin"	"1365-2559"	"0309-0167"	"2006447-0"	"http://ezb.uni-regensburg.de/detail.phtml?jour_id=4926"	"https://onlinelibrary.wiley.com/journal/13652559"	1977	1	1				0	"Histologie;Pathologie"
24820	"Historian, The : A Journal of History"	"Routledge, Taylor &amp; Francis ; JSTOR ; formerly Wiley-Blackwell - SSH"	"Geschichte"	"1540-6563"	"0018-2370"	"2066406-0"	"http://ezb.uni-regensburg.de/detail.phtml?jour_id=24820"	"https://www.tandfonline.com/toc/rhis20/current"	1938	1	1				0	"Allgemeine Geschichtswissenschaften"
4099	"Historical Research (HR)"	"Oxford University Press (OUP) ; formerly Wiley-Blackwell - SSH"	"Geschichte"	"1468-2281"	"0950-3471"	"1475491-5"	"http://ezb.uni-regensburg.de/detail.phtml?jour_id=4099"	"https://academic.oup.com/histres"	1923	1	1				0	"Allgemeine Geschichtswissenschaften"
4063	"History (1-1--)"	"Wiley-Blackwell - SSH"	"Geschichte"	"1468-229X"	"0018-2648"	"1475496-4"	"http://ezb.uni-regensburg.de/detail.phtml?jour_id=4063"	"https://onlinelibrary.wiley.com/journal/1468229X"	1916	1	1				0	"Allgemeine Geschichtswissenschaften"
4536	"History and Theory (1----)"	"Wiley-Blackwell - SSH"	"Geschichte;Philosophie"	"1468-2303"	"0018-2656"	"1480747-6"	"http://ezb.uni-regensburg.de/detail.phtml?jour_id=4536"	"https://onlinelibrary.wiley.com/journal/14682303"	1997	36	1				0	"Geschichte der Philosophie"
65249	"History Compass"	"Wiley-Blackwell - SSH"	"Geschichte"	"1478-0542"	""	"2227219-7"	"http://ezb.uni-regensburg.de/detail.phtml?jour_id=65249"	"https://onlinelibrary.wiley.com/journal/14780542"	2003	1					0	"Allgemeine Geschichtswissenschaften"
8258	"HIV Medicine"	"Wiley-Blackwell - STM "	"Medizin"	"1468-1293"	"1464-2662"	"2020341-X"	"http://ezb.uni-regensburg.de/detail.phtml?jour_id=8258"	"https://onlinelibrary.wiley.com/journal/14681293"	1999	1	1				0	"AIDS"
5393	"HLA: Immune Response Genetics (Human Leukocyte Antigens)"	"Wiley-Blackwell - STM "	"Medizin"	"2059-2310"	"2059-2302"	"2844321-4"	"http://ezb.uni-regensburg.de/detail.phtml?jour_id=5393"	"https://onlinelibrary.wiley.com/loi/20592310"	1971	1	1				0	"Immunologie;Genetik"
8593	"Howard Journal of Crime and Justice "	"Wiley-Blackwell - SSH"	"Rechtswissenschaft"	"2059-1101"	"2059-1098"	"2884435-X"	"http://ezb.uni-regensburg.de/detail.phtml?jour_id=8593"	"https://onlinelibrary.wiley.com/journal/14682311"	1921	1	1				0	"Kriminologie;Strafrecht"
454573	"Human Behavior and Emerging Technologies (HBET)"	"Wiley"	"Psychologie"	"2578-1863"	""	"2947567-3"	"http://ezb.uni-regensburg.de/detail.phtml?jour_id=454573"	"https://onlinelibrary.wiley.com/journal/25781863"	2019	1	1				0	"Kognitive Psychologie"
1948	"Human Brain Mapping"	"Wiley"	"Medizin"	"1097-0193"	"1065-9471"	"1492703-2"	"http://ezb.uni-regensburg.de/detail.phtml?jour_id=1948"	"https://onlinelibrary.wiley.com/journal/10970193"	1993	1					0	"Neurologie"
4967	"Human Factors and Ergonomics in Manufacturing & Service Industries"	"Wiley-Blackwell - STM "	"Maschinenwesen, Werkstoffwissenschaften, Fertigungstechnik, Bergbau u. Hüttenwesen, Verkehrstechnik, Feinwerktechnik;Technik allgemein"	"1520-6564"	"1090-8471"	"2545795-0"	"http://ezb.uni-regensburg.de/detail.phtml?jour_id=4967"	"https://onlinelibrary.wiley.com/journal/15206564"	1997	7	1				0	"Fertigungstechnik;Ergonomische Technik"
1949	"Human Mutation"	"Wiley-Blackwell - STM "	"Biologie;Medizin"	"1098-1004"	"1059-7794"	"1498165-8"	"http://ezb.uni-regensburg.de/detail.phtml?jour_id=1949"	"https://onlinelibrary.wiley.com/journal/10981004"	1992	1	1				0	"Genetik;Humanbiologie"
4877	"Human Psychopharmacology : Clinical and Experimental"	"Wiley-Blackwell - STM "	"Medizin"	"1099-1077"	"0885-6222"	"2001446-6"	"http://ezb.uni-regensburg.de/detail.phtml?jour_id=4877"	"https://onlinelibrary.wiley.com/journal/10991077"	1986	1	1				0	"Pharmakologie;Suchtforschung "
10068	"Human Resource Development Quarterly"	"Jossey-Bass, Wiley-Blackwell - SSH"	"Wirtschaftswissenschaften"	"1532-1096"	"1044-8004"	"2045544-6"	"http://ezb.uni-regensburg.de/detail.phtml?jour_id=10068"	"https://onlinelibrary.wiley.com/journal/15321096"	1990	1	1				0	"Unternehmensführung"
1950	"Human Resource Management"	"Wiley-Blackwell - SSH"	"Wirtschaftswissenschaften"	"1099-050X"	"0090-4848"	"2004293-0"	"http://ezb.uni-regensburg.de/detail.phtml?jour_id=1950"	"https://onlinelibrary.wiley.com/journal/1099050X"	1961	1	1				0	"Unternehmensführung"
5687	"Human Resource Management Journal"	"Wiley-Blackwell - SSH"	"Wirtschaftswissenschaften"	"1748-8583"	"0954-5395"	"2028076-2"	"http://ezb.uni-regensburg.de/detail.phtml?jour_id=5687"	"https://onlinelibrary.wiley.com/journal/17488583"	1990	1	1				0	"Personalwesen"
1951	"Hydrological Processes"	"Wiley-Blackwell - STM "	"Architektur, Bauingenieur- und Vermessungswesen;Geographie"	"1099-1085"	"0885-6087"	"1479953-4"	"http://ezb.uni-regensburg.de/detail.phtml?jour_id=1951"	"https://onlinelibrary.wiley.com/journal/10991085"	1986	1	1				0	"Hydrologie"
7283	"Hypatia "	"Cambridge University Press ; formerly Wiley-Blackwell - SSH ; Project MUSE"	"Philosophie"	"1527-2001"	"0887-5367"	"2013329-7"	"http://ezb.uni-regensburg.de/detail.phtml?jour_id=7283"	"https://www.cambridge.org/core/journals/hypatia"	1986	1	1				0	"Feministische Philosophie"
19166	"Ibis : the International Journal of Avian Science ; the Journal of the British Ornithologists' Union"	"Wiley-Blackwell - STM "	"Biologie"	"1474-919X"	"0019-1019"	"2071870-6"	"http://ezb.uni-regensburg.de/detail.phtml?jour_id=19166"	"https://onlinelibrary.wiley.com/journal/1474919X"	1859	1	1				0	"Ornithologie;Vögel;Aves"
67428	"IEEJ Transactions on Electrical and Electronic Engineering"	"Wiley-Blackwell - STM "	"Elektrotechnik,  Mess- und Regelungstechnik"	"1931-4981"	"1931-4973"	"2241861-1"	"http://ezb.uni-regensburg.de/detail.phtml?jour_id=67428"	"https://onlinelibrary.wiley.com/journal/19314981"	2006	1	1				0	"Allgemeine Elektrotechnik"
16021	"Imaging Decisions MRI"	"Wiley-Blackwell"	"Medizin"	"1617-0830"	"1433-3317"	"2065079-6"	"http://ezb.uni-regensburg.de/detail.phtml?jour_id=16021"	"https://onlinelibrary.wiley.com/journal/16170830"	2001	5	1	2009	13	4	0	"Radiologie"
9336	"Immunological Reviews"	"Wiley-Blackwell - STM "	"Medizin"	"1600-065X"	"0105-2896"	"2038276-5"	"http://ezb.uni-regensburg.de/detail.phtml?jour_id=9336"	"https://onlinelibrary.wiley.com/journal/1600065X"	1969	1	1				0	"Immunologie"
5438	"Immunology (1--- -)"	"Wiley-Blackwell - STM "	"Medizin"	"1365-2567"	"0019-2805"	"2006481-0"	"http://ezb.uni-regensburg.de/detail.phtml?jour_id=5438"	"https://onlinelibrary.wiley.com/journal/13652567"	1996	87	2				0	"Immunologie"
5843	"Immunology and Cell Biology"	"Wiley-Blackwell - STM ; formerly Springer Nature"	"Biologie;Medizin"	"1440-1711"	"0818-9641"	"2011707-3"	"http://ezb.uni-regensburg.de/detail.phtml?jour_id=5843"	"https://onlinelibrary.wiley.com/journal/14401711"	1924	1					0	"Zellbiologie;Immunologie"
229813	"INCOSE International Symposium"	"Wiley"	"Elektrotechnik,  Mess- und Regelungstechnik"	"2334-5837"	""	"2814793-5"	"http://ezb.uni-regensburg.de/detail.phtml?jour_id=229813"	"https://onlinelibrary.wiley.com/journal/23345837"	1991	1	1				0	"Allgemeine Elektrotechnik"
8983	"Indoor Air"	"Wiley-Blackwell - STM "	"Architektur, Bauingenieur- und Vermessungswesen;Medizin"	"1600-0668"	"0905-6947"	"2028169-9"	"http://ezb.uni-regensburg.de/detail.phtml?jour_id=8983"	"https://onlinelibrary.wiley.com/journal/16000668"	1991	1	1				0	"Gebäudetechnik;Allergologie"
2393	"Industrial Relations : A Journal of Economy & Society"	"Wiley-Blackwell - SSH"	"Soziologie;Wirtschaftswissenschaften"	"1468-232X"	"0019-8676"	"1480757-9"	"http://ezb.uni-regensburg.de/detail.phtml?jour_id=2393"	"https://onlinelibrary.wiley.com/journal/1468232X"	1961	1	1				0	"Wirtschaftssoziologie"
4105	"Industrial Relations Journal"	"Wiley-Blackwell - SSH"	"Wirtschaftswissenschaften"	"1468-2338"	"0019-8692"	"2006461-5"	"http://ezb.uni-regensburg.de/detail.phtml?jour_id=4105"	"https://onlinelibrary.wiley.com/journal/14682338"	1970	1	1				0	"Industriebetriebslehre"
6991	"Infancy"	"Wiley-Blackwell - SSH ; formerly Routledge, Taylor &amp; Francis"	"Psychologie"	"1532-7078"	"1525-0008"	"2020049-3"	"http://ezb.uni-regensburg.de/detail.phtml?jour_id=6991"	"https://onlinelibrary.wiley.com/journal/15327078"	2000	1	1				0	"Kinder- und Jugendpsychologie;Kinderheilkunde"
4988	"Infant and Child Development"	"Wiley-Blackwell - SSH"	"Psychologie"	"1522-7219"	"1522-7227"	"2001577-X"	"http://ezb.uni-regensburg.de/detail.phtml?jour_id=4988"	"https://onlinelibrary.wiley.com/journal/15227219"	1992	1	1				0	"Kindererziehung;Kinder- und Jugendpsychologie;Entwicklungspsychologie "
93028	"Infant Mental Health Journal"	"Wiley-Blackwell - SSH"	"Psychologie"	"1097-0355"	"0163-9641"	"1500450-8"	"http://ezb.uni-regensburg.de/detail.phtml?jour_id=93028"	"https://onlinelibrary.wiley.com/journal/10970355"	1980	1	1				0	"Kinder- und Jugendpsychologie"
5844	"Information Systems Journal"	"Wiley-Blackwell - STM "	"Informatik"	"1365-2575"	"1350-1917"	"2017467-6"	"http://ezb.uni-regensburg.de/detail.phtml?jour_id=5844"	"https://onlinelibrary.wiley.com/journal/13652575"	1991	1	1				0	"Informationstechnologie"
97722	"Insect Conservation and Diversity"	"Wiley-Blackwell - STM "	"Biologie"	"1752-4598"	"1752-458X"	"2404613-9"	"http://ezb.uni-regensburg.de/detail.phtml?jour_id=97722"	"https://onlinelibrary.wiley.com/journal/17524598"	2008	1	1				0	"Entomologie"
5845	"Insect Molecular Biology"	"Wiley-Blackwell - STM "	"Biologie"	"1365-2583"	"0962-1075"	"2020348-2"	"http://ezb.uni-regensburg.de/detail.phtml?jour_id=5845"	"https://onlinelibrary.wiley.com/journal/13652583"	1992	1	1				0	"Entomologie"
53122	"Insect Science (Formerly: Entomologia Sinica)"	"Wiley-Blackwell - STM "	"Biologie"	"1744-7917"	"1672-9609"	"2179775-4"	"http://ezb.uni-regensburg.de/detail.phtml?jour_id=53122"	"https://onlinelibrary.wiley.com/journal/17447917"	1994	1	1				0	"Entomologie"
240388	"Insight / INCOSE, International Council on Systems Engineering"	"Wiley ; INCOSE, International Council on Systems Engineering"	"Informatik"	"2156-4868"	"2156-485X"	"2846766-8"	"http://ezb.uni-regensburg.de/detail.phtml?jour_id=240388"	"https://onlinelibrary.wiley.com/journal/21564868"	1993		1				0	"Systemarchitektur"
65801	"Integrated Environmental Assessment and Management"	"Wiley-Blackwell - STM ; SETAC ; formerly BioOne "	"Energie, Umweltschutz, Kerntechnik"	"1551-3793"	"1551-3777"	"2231760-0"	"http://ezb.uni-regensburg.de/detail.phtml?jour_id=65801"	"https://onlinelibrary.wiley.com/journal/15513793"	2005	1	1				0	"Umweltschutz"
4878	"Integrative Biology (Wiley)"	"Wiley-Liss"	"Biologie"	"1520-6602"	"1093-4391"	"2030848-6"	"http://ezb.uni-regensburg.de/detail.phtml?jour_id=4878"	"https://onlinelibrary.wiley.com/journal/15206602"	1998	1	1	1998	1	6	0	"Allgemeine Biowissenschaften"
81302	"Integrative Zoology"	"Wiley-Blackwell - STM ; International Society of Zoological Sciences (ISZS)"	"Biologie"	"1749-4877"	"1749-4869"	"2570656-1"	"http://ezb.uni-regensburg.de/detail.phtml?jour_id=81302"	"https://onlinelibrary.wiley.com/journal/17494877"	2006	1	1				0	"Allgemeine Zoologie"
4601	"Intelligent Systems in Accounting, Finance and Management"	"Wiley-Blackwell - SSH"	"Wirtschaftswissenschaften"	"2160-0074"	"1550-1949"	"2379344-2"	"http://ezb.uni-regensburg.de/detail.phtml?jour_id=4601"	"https://onlinelibrary.wiley.com/journal/10991174"	1992	1	1				0	"Rechnungswesen"
10035	"Internal Medicine Journal (formerly: Australian and New Zealand Journal of Medicine)"	"Wiley-Blackwell - STM "	"Medizin"	"1445-5994"	"1444-0903"	"2044081-9"	"http://ezb.uni-regensburg.de/detail.phtml?jour_id=10035"	"https://onlinelibrary.wiley.com/journal/14455994"	1971	1	1				0	"Innere Medizin"
87464	"International Dental Journal"	"Wiley-Blackwell - STM "	"Medizin"	"1875-595X"	"0020-6539"	"2270604-5"	"http://ezb.uni-regensburg.de/detail.phtml?jour_id=87464"	"https://onlinelibrary.wiley.com/journal/1875595X"	1997	47	1				0	"Zahnmedizin"
4897	"International Economic Review (1----)"	"Wiley-Blackwell - SSH"	"Wirtschaftswissenschaften"	"1468-2354"	"0020-6598"	"1483297-5"	"http://ezb.uni-regensburg.de/detail.phtml?jour_id=4897"	"https://onlinelibrary.wiley.com/journal/14682354"	1999	40	1				0	"Internationale Wirtschaftsmärkte"
4295	"International Endodontic Journal (formerly Journal of the British Endodontic Society)"	"Wiley-Blackwell - STM "	"Medizin"	"1365-2591"	"0143-2885"	"2020354-8"	"http://ezb.uni-regensburg.de/detail.phtml?jour_id=4295"	"https://onlinelibrary.wiley.com/journal/13652591"	1967	1	1				0	"Zahnmedizin"
8664	"International Finance"	"Wiley-Blackwell - SSH"	"Wirtschaftswissenschaften"	"1468-2362"	"1367-0271"	"2024919-6"	"http://ezb.uni-regensburg.de/detail.phtml?jour_id=8664"	"https://onlinelibrary.wiley.com/journal/14682362"	1998	1	1				0	"Finanzwirtschaft"
159146	"International Forum of Allergy & Rhinology"	"Wiley-Blackwell - STM "	"Medizin"	"2042-6984"	"2042-6976"	"2604059-1"	"http://ezb.uni-regensburg.de/detail.phtml?jour_id=159146"	"https://onlinelibrary.wiley.com/journal/20426984"	2011	1	1				0	"Allergologie;Hals-Nasen-Ohren-Heilkunde"
4975	"International Insolvency Review"	"Wiley-Blackwell - SSH"	"Rechtswissenschaft"	"1099-1107"	"1180-0518"	"2019669-6"	"http://ezb.uni-regensburg.de/detail.phtml?jour_id=4975"	"https://onlinelibrary.wiley.com/journal/10991107"	1990	1	1				0	"Wirtschaftsrecht"
1955	"International Journal for Numerical and Analytical Methods in Geomechanics"	"Wiley-Blackwell - STM "	"Architektur, Bauingenieur- und Vermessungswesen;Geowissenschaften"	"1096-9853"	"0363-9061"	"1494703-1"	"http://ezb.uni-regensburg.de/detail.phtml?jour_id=1955"	"https://onlinelibrary.wiley.com/journal/10969853"	1977	1	1				0	"Geomechanik"
1909	"International Journal for Numerical Methods in Biomedical Engineering -Communications in Applied Numerical Methods-"	"Wiley-Blackwell - STM "	"Mathematik;Technik allgemein"	"2040-7947"	"2040-7939"	"2540968-2"	"http://ezb.uni-regensburg.de/detail.phtml?jour_id=1909"	"https://onlinelibrary.wiley.com/journal/10990887"	1985	1	1				0	"Numerik"
1956	"International Journal for Numerical Methods in Engineering"	"Wiley-Blackwell - STM "	"Mathematik;Technik allgemein"	"1097-0207"	"0029-5981"	"1480873-0"	"http://ezb.uni-regensburg.de/detail.phtml?jour_id=1956"	"https://onlinelibrary.wiley.com/journal/10970207"	1969	1	1				0	"Ingenieurmathematik"
1957	"International Journal for Numerical Methods in Fluids"	"Wiley-Blackwell - STM "	"Maschinenwesen, Werkstoffwissenschaften, Fertigungstechnik, Bergbau u. Hüttenwesen, Verkehrstechnik, Feinwerktechnik"	"1097-0363"	"0271-2091"	"1491176-0"	"http://ezb.uni-regensburg.de/detail.phtml?jour_id=1957"	"https://onlinelibrary.wiley.com/journal/10970363"	1981	1	1				0	"Strömungslehre"
1958	"International Journal of Adaptive Control and Signal Processing"	"Wiley-Blackwell - STM "	"Elektrotechnik,  Mess- und Regelungstechnik"	"1099-1115"	"0890-6327"	"2000340-7"	"http://ezb.uni-regensburg.de/detail.phtml?jour_id=1958"	"https://onlinelibrary.wiley.com/journal/10991115"	1987	1	1				0	"Signalverarbeitung"
48686	"International Journal of Applied Ceramic Technology"	"Wiley-Blackwell - STM ; American Ceramic Society"	"Maschinenwesen, Werkstoffwissenschaften, Fertigungstechnik, Bergbau u. Hüttenwesen, Verkehrstechnik, Feinwerktechnik"	"1744-7402"	"1546-542X"	"2167226-X"	"http://ezb.uni-regensburg.de/detail.phtml?jour_id=48686"	"https://onlinelibrary.wiley.com/journal/17447402"	2004	1	1				0	"Glas- und Keramikfertigung"
131845	"International Journal of Applied Glass Science "	"The American Ceramic Society; Wiley-Blackwell - STM"	"Maschinenwesen, Werkstoffwissenschaften, Fertigungstechnik, Bergbau u. Hüttenwesen, Verkehrstechnik, Feinwerktechnik"	"2041-1294"	"2041-1286"	"2542135-9"	"http://ezb.uni-regensburg.de/detail.phtml?jour_id=131845"	"https://onlinelibrary.wiley.com/journal/20411294"	2010	1	1				0	"Glas- und Keramikfertigung"
12545	"International Journal of Applied Linguistics"	"Wiley-Blackwell - SSH"	"Allgemeine und vergleichende Sprach- und Literaturwissenschaft. Indogermanistik. Außereuropäische Sprachen und Literaturen"	"1473-4192"	"0802-6106"	"2052608-8"	"http://ezb.uni-regensburg.de/detail.phtml?jour_id=12545"	"https://onlinelibrary.wiley.com/journal/14734192"	1991	1	1				0	"Allgemeine Linguistik"
67108	"International Journal of Applied Psychoanalytic Studies"	"Wiley-Blackwell - SSH ; Psychoanalytic Electronic Publishing"	"Psychologie"	"1556-9187"	"1742-3341"	"2236328-2"	"http://ezb.uni-regensburg.de/detail.phtml?jour_id=67108"	"https://onlinelibrary.wiley.com/journal/15569187"	2004	1	1				0	"Psychoanalyse"
15799	"International Journal of Art and Design Education"	"Wiley-Blackwell - SSH"	"Kunstgeschichte"	"1476-8070"	"1476-8062"	"2130819-6"	"http://ezb.uni-regensburg.de/detail.phtml?jour_id=15799"	"https://onlinelibrary.wiley.com/journal/14768070"	1982	1	1				0	"Kunsterziehung ; Kunstdesign"
39880	"International Journal of Auditing"	"Wiley-Blackwell - SSH"	"Wirtschaftswissenschaften"	"1099-1123"	"1090-6738"	"1479395-7"	"http://ezb.uni-regensburg.de/detail.phtml?jour_id=39880"	"https://onlinelibrary.wiley.com/journal/10991123"	1997	1	1				0	"Rechnungswesen"
1959	"International Journal of Cancer"	"Wiley"	"Biologie;Medizin"	"1097-0215"	"0020-7136"	"1474822-8"	"http://ezb.uni-regensburg.de/detail.phtml?jour_id=1959"	"https://onlinelibrary.wiley.com/journal/10970215"	1966	1	1				0	"Onkologie"
1960	"International Journal of Chemical Kinetics"	"Wiley-Blackwell - STM "	"Chemie und Pharmazie"	"1097-4601"	"0538-8066"	"1480875-4"	"http://ezb.uni-regensburg.de/detail.phtml?jour_id=1960"	"https://onlinelibrary.wiley.com/journal/10974601"	1969	1	1				0	"Physikalische Chemie"
1961	"International Journal of Circuit Theory and Applications"	"Wiley-Blackwell - STM "	"Elektrotechnik,  Mess- und Regelungstechnik"	"1097-007X"	"0098-9886"	"2000416-3"	"http://ezb.uni-regensburg.de/detail.phtml?jour_id=1961"	"https://onlinelibrary.wiley.com/journal/1097007X"	1973	1	1				0	"Integrierte Schaltungen"
1962	"International Journal of Climatology "	"Wiley-Blackwell - STM "	"Geowissenschaften;Physik"	"1097-0088"	"0899-8418"	"1491204-1"	"http://ezb.uni-regensburg.de/detail.phtml?jour_id=1962"	"https://rmets.onlinelibrary.wiley.com/journal/10970088"	1981	1	1				0	"Klimatologie;Meteorologie"
40320	"International Journal of Clinical Practice (incl. Supplemente)"	"Wiley-Blackwell - STM "	"Medizin"	"1742-1241"	"1368-5031"	"2135320-7"	"http://ezb.uni-regensburg.de/detail.phtml?jour_id=40320"	"https://onlinelibrary.wiley.com/journal/17421241"	2004	58	1				0	"Allgemeine medizinische Zeitschriften;Klinische Medizin;Krankenhauswesen"
1963	"International Journal of Communication Systems -International Journal of Digital & Analog Communication Systems, cabled-"	"Wiley-Blackwell - STM "	"Elektrotechnik,  Mess- und Regelungstechnik"	"1099-1131"	"1074-5351"	"2024893-3"	"http://ezb.uni-regensburg.de/detail.phtml?jour_id=1963"	"https://onlinelibrary.wiley.com/journal/10991131"	1988	1	1				0	"Kommunikationstechnik"
10036	"International Journal of Consumer Studies "	"Wiley-Blackwell - SSH"	"Wirtschaftswissenschaften"	"1470-6431"	"1470-6423"	"2141394-0"	"http://ezb.uni-regensburg.de/detail.phtml?jour_id=10036"	"https://onlinelibrary.wiley.com/journal/14706431"	1977	1	1				0	"Konsumforschung"
8259	"International Journal of Cosmetic Science"	"Wiley-Blackwell - STM "	"Medizin"	"1468-2494"	"0142-5463"	"1484465-5"	"http://ezb.uni-regensburg.de/detail.phtml?jour_id=8259"	"https://onlinelibrary.wiley.com/journal/14682494"	1979	1	1				0	"Dermatologie und Venerologie;Kosmetikforschung"
9913	"International Journal of Dairy Technology"	"Wiley-Blackwell - STM ; Society of Dairy Technology"	"Verfahrenstechnik, Biotechnologie, Lebensmitteltechnologie"	"1471-0307"	"1364-727X"	"2041792-5"	"http://ezb.uni-regensburg.de/detail.phtml?jour_id=9913"	"https://onlinelibrary.wiley.com/journal/14710307"	1947	1	1				0	"Milchwissenschaft"
34561	"International Journal of Dental Hygiene"	"Wiley-Blackwell - STM ; International Federation of Dental Hygienists"	"Medizin"	"1601-5037"	"1601-5029"	"2106535-4"	"http://ezb.uni-regensburg.de/detail.phtml?jour_id=34561"	"https://onlinelibrary.wiley.com/journal/16015037"	2003	1	1				0	"Zahnmedizin"
5846	"International Journal of Dermatology (formerly: Dermatologia Tropica et Ecologica Geographica; Dermatologia Internationalis) "	"Wiley-Blackwell - STM "	"Medizin"	"1365-4632"	"1461-1244"	"2020365-2"	"http://ezb.uni-regensburg.de/detail.phtml?jour_id=5846"	"https://onlinelibrary.wiley.com/journal/13654632"	1963	2	1				0	"Dermatologie und Venerologie"
3829	"International Journal of Developmental Neuroscience"	"Wiley ; International Society for Developmental Neuroscience ; formerly Elsevier"	"Medizin"	"1873-474X"	"0736-5748"	"2012538-0"	"http://ezb.uni-regensburg.de/detail.phtml?jour_id=3829"	"https://onlinelibrary.wiley.com/journal/1873474X"	1983	1	1				0	"Neurologie"
1964	"International Journal of Eating Disorders"	"Wiley-Blackwell - STM "	"Medizin;Psychologie"	"1098-108X"	"0276-3478"	"1492880-2"	"http://ezb.uni-regensburg.de/detail.phtml?jour_id=1964"	"https://onlinelibrary.wiley.com/journal/1098108X"	1981	1	1				0	"Ernährungsmedizin;Ernährungspsychologie;Psychiatrie"
53406	"International Journal of Economic Theory"	"Wiley-Blackwell - SSH"	"Wirtschaftswissenschaften"	"1742-7363"	"1742-7355"	"2182356-X"	"http://ezb.uni-regensburg.de/detail.phtml?jour_id=53406"	"https://onlinelibrary.wiley.com/journal/17427363"	2005	1	1				0	"Wirtschaftstheorie"
1966	"International Journal of Energy Research"	"Wiley-Blackwell - STM "	"Energie, Umweltschutz, Kerntechnik"	"1099-114X"	"0363-907X"	"1480879-1"	"http://ezb.uni-regensburg.de/detail.phtml?jour_id=1966"	"https://onlinelibrary.wiley.com/journal/1099114X"	1977	1	1				0	"Energietechnik"
5434	"International Journal of Experimental Pathology (1----)"	"Wiley-Blackwell - STM "	"Medizin"	"1365-2613"	"0959-9673"	"2010007-3"	"http://ezb.uni-regensburg.de/detail.phtml?jour_id=5434"	"https://onlinelibrary.wiley.com/journal/13652613"	1996	77	1				0	"Pathologie"
4936	"International Journal of Finance and Economics"	"Wiley-Blackwell - SSH"	"Wirtschaftswissenschaften"	"1099-1158"	"1076-9307"	"1493204-0"	"http://ezb.uni-regensburg.de/detail.phtml?jour_id=4936"	"https://onlinelibrary.wiley.com/journal/10991158"	1996	1	1				0	"Finanzwirtschaft"
5847	"International Journal of Food Science & Technology "	"Wiley-Blackwell - STM "	"Verfahrenstechnik, Biotechnologie, Lebensmitteltechnologie"	"1365-2621"	"0950-5423"	"2016518-3"	"http://ezb.uni-regensburg.de/detail.phtml?jour_id=5847"	"https://onlinelibrary.wiley.com/journal/13652621"	1966	1	1				0	"Lebensmitteltechnologie;Tiermedizin"
1968	"International Journal of Geriatric Psychiatry"	"Wiley-Blackwell - STM "	"Medizin"	"1099-1166"	"0885-6230"	"1500455-7"	"http://ezb.uni-regensburg.de/detail.phtml?jour_id=1968"	"https://onlinelibrary.wiley.com/journal/10991166"	1986	1	1				0	"Psychiatrie;Geriatrie"
3197	"International Journal of Gynecology & Obstetrics"	"Wiley-Blackwell - STM ; formerly Elsevier"	"Medizin"	"1879-3479"	"0020-7292"	"1500480-6"	"http://ezb.uni-regensburg.de/detail.phtml?jour_id=3197"	"https://obgyn.onlinelibrary.wiley.com/journal/18793479"	1963	1	1				0	"Gynäkologie und Geburtshilfe"
